0,2018-07-02,0.0,2.9436632758e-06,0.403987913342,0.559810190403,0.0,0.010195382878,0.0036093617091,0.0
1,2018-07-01,3.6492985416800003,5.804953494049999,4.58754127227,7.041572342719999,1.56362511916e-06,0.00983707363048,0.00364427024033,0.0
2,2018-06-30,3.30928435042,5.73028407951,5.00623907381,7.447580600019999,1.5953592083e-06,0.0068759013301999995,0.0025053208810300004,0.0
3,2018-06-29,3.4868912398300003,5.936365403049999,5.22721058004,7.837297700960001,0.0,0.00698960602313,0.00251641267096,0.0
4,2018-06-28,3.0649598700700005,5.414626854480001,4.704674127340001,7.19621311171,1.62420838024e-06,0.00687231643678,0.0024379137612399997,0.0
5,2018-06-27,3.27525400441,5.5203305144599994,4.158467035209999,6.890572613119999,3.63499566447e-07,0.00699022635672,0.00224480734323,0.0
6,2018-06-26,0.0,0.0102228311189,0.47979370061099996,1.46456728787,0.0,0.006957671976119999,0.00212618257501,0.0
7,2018-07-03,0.0,0.0,0.44709563415,0.572759246723,7.125745469239999e-07,0.0101516098366,0.00324602494948,0.0
8,2018-07-04,4.32871508808,6.7080526673300005,5.479314895780001,8.71945459016,1.85788667295e-06,0.012913280508700001,0.00454877034645,0.0
9,2018-07-05,4.19521643879,7.37456684112,5.488429114340001,9.44426281164,1.87231125892e-06,0.012903020469799999,0.00493590490078,0.0
10,2018-07-09,0.0,2.20668398097,0.465534653733,2.2878056873299997,4.24082827521e-07,0.0129291994454,0.00459567032522,0.0
11,2018-08-23,3.0594090493,5.607715301180001,3.83496404144,6.69536568964,4.4575936044599994e-06,0.0098366640741,0.0035679302527600004,0.0
12,2018-08-22,3.4032980565799997,5.9673148975400006,4.10491444064,6.950513412160001,2.20119181904e-06,0.010106847286799999,0.0032854590099299997,0.0
13,2018-08-21,0.0,0.35179554398199997,0.430682325754,0.514979177915,2.66277857008e-06,0.0100892291666,0.00320802908391,0.0
14,2018-07-10,0.0,2.26759055705,0.475949909509,2.07775803159,4.2985266191e-07,0.012784476261,0.0041994209459499995,0.0
15,2018-07-11,5.3656084999099996,7.9755177189,6.482254413400001,9.85837154941,3.4908007364699998e-06,0.0128826951477,0.0046265189012,0.0
16,2018-07-12,3.58540098125,6.585640240959999,5.35195943943,7.926853822819999,1.5780497051299998e-06,0.0128049606574,0.0046412468073,0.0
17,2018-07-13,2.9065986507700003,5.4839631859899995,4.493911800869999,6.71049864309,8.571805665269999e-06,0.0127998695607,0.00432572953287,0.0
18,2018-07-14,3.7342554607099996,5.88489352757,4.92835249273,6.91524175884,3.84559461963e-06,0.010130522721700001,0.00347377709113,0.0
19,2018-07-15,3.5506328417,6.42583221341,5.23178008507,7.331947456489999,2.52881727647e-06,0.0100552300719,0.003637554124,0.0
