,HIS_DATE ,CIM_ENER_SS_FR,CIM_ENER_SS_CH,PEV_ENER_SS_FR,PEV_ENER_SS_CH,RUS_ENER_SS_FR_1,RUS_ENER_SS_FR_2,RUS_ENER_SS_FR_3,RUS_ENER_SS_FR_4,RUN_ENER_SS_FR_5,RUN_ENER_SS_FR_6,RUN_ENER_SS_FR_7,RUN_ENER_SS_FR_8,RUS_ENER_SS_CH_1,RUS_ENER_SS_CH_2,RUS_ENER_SS_CH_3,RUS_ENER_SS_CH_4,RUN_ENER_SS_CH_5,RUN_ENER_SS_CH_6,RUN_ENER_SS_CH_7,AM1_ENER_SS_FR,AM2_ENER_SS_FR,AM1_ENER_SS_CH,AM2_ENER_SS_CH,LOG_ENER_SS_FR,LOG_ENER_SS_CH,GRD_ENER_SS_FR_G,GRD_ENER_SS_FR_I,GRD_ENER_SS_CH_G,GRD_ENER_SS_CH_I,CRP_ENER_SS_FR,CRP_ENER_SS_CH,RES_ENER_SS_FR,RES_ENER_SS_CH,PCE_ENER_SS_CH,UTI_ENER_EG_TCR,UTI_ENER_EC_TCR,RUN_ENER_SS_CH_8
23,2018-07-19,7.86757808579,0.00611104001291,3.82723333333,0.0,3.96034617806,6.96043603223,5.57377864035,8.20902852519,8.55490205165,7.75860653596,0.106089512645,5.4382342592,2.17246633838e-06,0.0100474217033,0.00380068455706,0.0,0.00266833925343,2.89514428005e-05,0.000150300620589,8.1005446054,8.33070947014,0.0,0.0468846073272,1.14,0.0,6.96220740385,6.66510344714,0.0,0.0118876660999,3.35718796346,0.0,0.0,0.000897364674188,0.00309455338538,141.339615133,0.0,0.0
24,2018-07-20,9.93138045403,0.00596373065491,4.21538333333,0.0,3.92713971677,6.64653557474,5.43434690866,8.01619809442,8.2589857617,7.58209765403,0.134018670891,5.32558987826,2.17522756429e-06,0.0100566587062,0.00370440739789,0.0,0.00279461706668,2.81578177237e-05,0.000140765419928,10.4276706912,8.49577092563,0.0,0.0713686685485,1.21,0.0,7.62126422033,7.37029584662,0.0,0.0126701966001,3.44478711103,0.0,0.0,0.00109124863184,0.00273736894269,146.179054637,0.0,0.0
25,2018-07-21,11.7434203702,0.00662354985252,4.41301666667,0.0,3.94241733337,6.7894124744,5.51664945706,8.33259017098,8.25846031928,7.69179697461,0.320889190953,5.50969839537,2.05406104214e-06,0.0101238006901,0.00377735780785,0.0,0.00289291047375,2.94276178465e-05,0.000169855862623,11.9634116627,9.1606981581,0.0,0.0781300407616,1.31,0.0,8.42232710795,8.25088927319,0.0,0.0127304555353,3.51272501933,0.0,0.0,0.00110009972946,0.00270238412668,154.826686909,0.0,0.0
26,2018-07-22,4.95344655949,0.00783428328577,3.10826666667,0.0,3.17915904735,5.89880016091,5.02349061194,7.01051035263,7.74782828513,7.09289546049,0.41289924492,4.97957750671,0.0,0.0100822770473,0.00374335309607,0.0,0.00282542830973,2.30151272262e-05,0.000122502548038,7.56668424234,8.48874503852,0.0,0.0399692800274,0.95,0.0,6.83151010226,6.81179311336,0.0,0.0121672197711,2.83894895305,0.0,0.0,0.000882606217601,0.00280377151466,131.874205605,0.0,0.0
27,2018-07-23,4.29904627916,0.00878861610545,2.74361666667,0.0,0.0358050134473,1.18186061481,0.421068575673,0.545019243586,1.81279786005,1.09600109579,0.0121554233756,0.823047080805,9.57792508416e-07,0.012401683678,0.00435777398525,0.0,0.00280425027086,3.545916843e-05,0.000218591711018,0.0,6.51890033059,0.0,0.0583423364005,0.63,0.0,3.17241129643,4.6665661216,0.0,0.0128886371094,1.89511661922,0.0,0.0,0.00109783129051,0.00251092942381,58.9361697795,0.0,0.0
28,2018-07-24,5.43183197689,0.00915700366022,2.9744,0.0,0.0357182445568,1.24036591127,0.430417117423,0.556644675831,1.77948369143,1.08374405183,0.00762513189511,0.843517791433,1.09915345092e-06,0.0126924776923,0.00406621495495,0.0,0.00177876448288,2.4253182346e-05,0.000251214238233,0.0,6.440547331,0.0,0.0708247816219,0.67,0.0,3.66504749699,5.53294554696,0.0,0.0128283756785,1.99876934346,0.0,0.0,0.00118055100791,0.00249665464798,63.2619471799,0.0,0.0
29,2018-07-25,11.3813238561,0.00846204551635,4.5886,0.0,4.34228429461,7.49989851698,5.85301556173,9.15818518865,9.27836963059,8.3162193576,0.0804738916322,5.80318172113,1.32994682644e-06,0.0124643600502,0.00453070111689,0.0,0.00119995536807,2.68880176009e-05,0.000218176137423,13.0788632073,8.40517440048,0.0,0.0999988372714,1.47,0.0,9.69483928665,10.5289201013,0.0,0.0123772738953,3.89494217306,0.0,0.0,0.00112235309007,0.00249786071254,162.927908828,0.0,0.0
30,2018-07-26,13.191708404,0.00900865896256,4.85166666667,0.0,3.82090329546,7.29242457612,5.46849688063,9.2825334386,8.44708077898,7.99572040532,0.129171928857,5.70006626007,2.0742554625e-06,0.0100467674711,0.00390543916728,0.0,0.0014740480874,3.03164779325e-05,0.000218591711018,13.8197012171,8.75322087579,0.0,0.0824001200817,1.6,0.0,9.80886389731,11.0665172594,0.0,0.0124450772128,4.0143948554,0.0,0.0,0.00116425133399,0.00266557621035,166.142240393,0.0,0.0
31,2018-07-27,14.0523565253,0.00839533749968,5.26468333333,0.0,4.00601961636,7.1344191266,4.81695217215,9.05556599947,8.93790460197,8.19546649022,0.104323020199,5.7171866853,1.739605068e-06,0.00995094540849,0.00392024335451,0.0,0.00174398626405,6.52709932183e-05,0.000139009367558,13.3572959863,8.9019587472,0.0,0.0755733848637,1.75,0.0,10.2172701622,11.8873396652,0.0,0.0122676330357,5.05545552166,0.0,0.0,0.0011592472199,0.00255494160228,169.698075041,0.0,0.0
32,2018-07-28,17.3756549244,0.00829776457977,5.67598333333,0.0,3.88862051507,6.97560082995,4.66570539584,8.46727968314,7.01880528257,7.66546197576,0.363287941866,5.79433719384,0.0,0.00980799990066,0.00401232182048,0.0,0.00183831034155,8.12712059997e-05,4.48819482699e-05,16.6515350081,9.74361297495,0.0,0.0841080034807,1.99,0.0,11.1191874848,14.0489449476,0.0,0.0125162085387,6.70371714863,0.0,0.0,0.00120276134453,0.00263144634664,178.614332089,0.0,0.0
