,DATE_ENERG ,ENER_SS_FR_1,ENER_SS_FR_2,ENER_SS_FR_3,ENER_SS_FR_4,ENER_SS_CH_1,ENER_SS_CH_2,ENER_SS_CH_3,ENER_SS_CH_4,DATE_METEO,TEMPERATURE,PRESSION,ENSOLEILLEMENT,TEMP_HUMIDE,DJU_MOYEN
0,2018-11-19,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-19,3.0,1018.0,0.0,1.82,7.15
1,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,5.7,1025.5,95.0,5.392,8.65
2,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,7.9,1025.2,142.0,7.09,8.65
3,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,8.8,1024.7,144.0,7.556,8.65
4,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,9.3,1024.0,134.0,7.854,8.65
5,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,9.8,1023.5,128.0,7.896,8.65
6,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,9.8,1023.3,40.0,7.978,8.65
7,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,9.1,1023.5,0.0,7.57,8.65
8,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,9.1,1023.5,0.0,7.641,8.65
9,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,7.8,1023.6,0.0,6.628,8.65
10,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,7.6,1023.7,0.0,6.502,8.65
11,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,6.7,1023.4,0.0,5.512,8.65
12,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,5.9,1023.3,0.0,5.11,8.65
13,2018-12-11,0.0,0.116538302656,0.17736530296,1.41688815177,1.10616319676,1.12778819325,0.0213583385921,5.67350147086,2018-12-11,6.3,1023.4,0.0,5.47,8.65
14,2018-12-12,0.0,1.82660338404,0.591291408971,3.1137277508,7.82470201047,8.75316840065,8.19094222409,18.7509410198,2018-12-12,6.9,1023.0,0.0,5.773,8.65
15,2018-12-15,1.27112876027,3.10396347285,0.666607240895,2.2947326155,10.2030037763,14.7905673077,12.2718270322,16.3275618,2018-12-15,2.6,1011.7,0.0,1.68,1.35
16,2018-12-15,1.27112876027,3.10396347285,0.666607240895,2.2947326155,10.2030037763,14.7905673077,12.2718270322,16.3275618,2018-12-15,2.9,1011.1,0.0,2.08,1.35
17,2018-12-15,1.27112876027,3.10396347285,0.666607240895,2.2947326155,10.2030037763,14.7905673077,12.2718270322,16.3275618,2018-12-15,3.3,1010.0,0.0,2.507,1.35
18,2018-12-15,1.27112876027,3.10396347285,0.666607240895,2.2947326155,10.2030037763,14.7905673077,12.2718270322,16.3275618,2018-12-15,3.7,1009.0,0.0,2.952,1.35
19,2018-12-15,1.27112876027,3.10396347285,0.666607240895,2.2947326155,10.2030037763,14.7905673077,12.2718270322,16.3275618,2018-12-15,2.8,1009.4,0.0,2.24,1.35
20,2018-12-16,0.0,0.197050076691,0.463500286718,1.76891270365,6.92873554337,10.6176497967,8.50168366788,16.2776193169,2018-12-16,2.9,1009.3,0.0,2.27,1.35
21,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,11.1,1018.0,167.0,9.478,12.3
22,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,11.1,1016.8,385.0,9.389,12.3
23,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,12.2,1016.0,251.0,9.896,12.3
24,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,12.4,1015.6,81.0,9.976,12.3
25,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,11.7,1014.6,12.0,9.512,12.3
26,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,11.1,1014.8,0.0,9.3,12.3
27,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,10.8,1014.1,0.0,9.088,12.3
28,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,10.4,1013.8,0.0,8.768,12.3
29,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,10.1,1013.3,0.0,8.543,12.3
30,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,10.0,1013.4,0.0,8.52,12.3
31,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,9.2,1012.6,0.0,8.0,12.3
32,2018-11-09,0.871843945624,2.7198532954,1.12028393318,3.02920196901,6.0364478737,7.15496686137,6.17149292788,19.0824449728,2018-11-09,9.8,1012.2,0.0,8.375,12.3
33,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,6.2,1021.4,49.0,3.788,7.15
34,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,6.5,1020.9,364.0,3.88,7.15
35,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,6.6,1020.4,308.0,4.046,7.15
36,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,7.1,1020.0,216.0,4.325,7.15
37,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,7.6,1019.7,76.0,4.624,7.15
38,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,7.3,1019.5,9.0,4.402,7.15
39,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,7.4,1019.2,0.0,4.476,7.15
40,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,7.3,1019.3,0.0,4.402,7.15
41,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,5.6,1018.8,0.0,3.83,7.15
42,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,5.0,1018.7,0.0,3.63,7.15
43,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,4.6,1018.9,0.0,3.08,7.15
44,2018-11-18,0.0,0.566749213376,0.482476550886,0.329682389674,5.07321460923,5.11210079123,4.51706011471,15.0925450421,2018-11-18,3.9,1018.1,0.0,2.35,7.15
45,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,12.0,1003.1,84.0,10.76,14.3
46,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,12.8,1003.0,70.0,11.48,14.3
47,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,13.2,1003.7,158.0,11.88,14.3
48,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,13.4,1004.4,139.0,11.92,14.3
49,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,13.7,1005.1,35.0,11.98,14.3
50,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,13.4,1005.8,5.0,11.6,14.3
51,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,12.9,1006.6,0.0,11.18,14.3
52,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,12.5,1007.5,0.0,10.86,14.3
53,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,12.0,1008.1,0.0,10.44,14.3
54,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.2,1009.2,0.0,9.752,14.3
55,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,10.6,1010.5,0.0,9.488,14.3
56,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,10.4,1012.0,0.0,9.536,14.3
57,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,9.7,1013.3,0.0,8.948,14.3
58,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,8.3,1015.5,0.0,7.66,12.3
59,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,7.6,1016.4,0.0,7.012,12.3
60,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,7.0,1017.1,0.0,6.46,12.3
61,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,7.1,1017.8,0.0,6.655,12.3
62,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,7.8,1018.3,0.0,7.308,12.3
63,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,7.8,1018.8,0.0,7.144,12.3
64,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,7.9,1019.2,5.0,7.333,12.3
65,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,8.2,1019.6,58.0,7.48,12.3
66,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,8.3,1019.6,76.0,7.66,12.3
67,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,9.1,1019.6,200.0,8.209,12.3
68,2018-11-08,0.802570113496,2.41431739549,0.727391341057,2.56276540138,2.26826513412,3.14397494395,2.83264426657,12.0950763143,2018-11-08,10.2,1019.1,308.0,8.892,12.3
69,2018-07-14,3.73425546071,5.88489352757,4.92835249273,6.91524175884,3.84559461963e-06,0.0101305227217,0.00347377709113,0.0,2018-07-14,20.8,1018.2,0.0,16.738,17.65
70,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,18.0,1001.0,295.0,13.439,11.75
71,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,18.7,1001.2,137.0,13.579,11.75
72,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,17.2,1001.6,327.0,13.596,11.75
73,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,15.8,1002.3,107.0,12.748,11.75
74,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,14.1,1002.4,12.0,11.58,11.75
75,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,14.1,1003.1,0.0,11.68,11.75
76,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,13.7,1003.5,0.0,11.385,11.75
77,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,14.0,1003.8,0.0,11.393,11.75
78,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,13.5,1003.4,0.0,10.965,11.75
79,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,12.7,1003.8,0.0,10.258,11.75
80,2018-11-06,0.0,0.692204558021,0.316169088193,1.50190542574,4.37689582509,4.11994595869,3.83083539785,19.6442565416,2018-11-06,11.8,1003.4,0.0,9.706,11.75
81,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.0,1003.7,0.0,8.93,11.75
82,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.3,1003.0,0.0,9.128,14.3
83,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.4,1002.7,0.0,9.224,14.3
84,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.8,1002.4,0.0,9.608,14.3
85,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.7,1001.8,0.0,9.512,14.3
86,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.8,1001.5,0.0,9.902,14.3
87,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,12.2,1001.3,0.0,10.196,14.3
88,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.5,1001.5,0.0,9.87,14.3
89,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.2,1001.7,0.0,10.109,14.3
90,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.1,1002.0,14.0,9.923,14.3
91,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.4,1002.3,26.0,10.202,14.3
92,2018-11-07,1.11170782722,2.17652150141,0.578401219824,2.39464811065,4.64553932126,4.26776066328,5.06086990505,13.1649682882,2018-11-07,11.6,1002.4,63.0,10.472,14.3
93,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
94,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
95,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
96,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
97,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
98,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
99,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
100,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
101,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
102,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
103,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
104,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
105,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
106,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
107,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
108,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,21.5,1017.5,459.0,16.03,18.75
109,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,27.1,1017.3,842.0,19.081,17.65
110,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,26.5,1016.9,397.0,19.15,17.65
111,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,26.7,1016.6,524.0,19.114,17.65
112,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,26.1,1016.5,186.0,18.97,17.65
113,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,25.0,1016.7,144.0,18.48,17.65
114,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,24.3,1017.1,37.0,18.244,17.65
115,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,23.1,1017.6,0.0,17.71,17.65
116,2018-07-13,2.90659865077,5.48396318599,4.49391180087,6.71049864309,8.57180566527e-06,0.0127998695607,0.00432572953287,0.0,2018-07-13,21.7,1018.0,0.0,17.304,17.65
117,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,15.4,1019.0,151.0,13.792,19.3
118,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,17.4,1018.6,287.0,14.856,19.3
119,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,18.7,1018.5,380.0,15.108,19.3
120,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,18.9,1018.4,418.0,15.096,19.3
121,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,19.9,1018.0,1141.0,15.368,19.3
122,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,19.8,1018.0,299.0,15.5,19.3
123,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,20.9,1017.8,988.0,15.72,19.3
124,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,21.0,1017.6,473.0,15.67,19.3
125,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,21.5,1017.5,459.0,16.03,19.3
126,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,21.5,1017.5,459.0,16.03,19.3
127,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,21.5,1017.5,459.0,16.03,19.3
128,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,21.5,1017.5,459.0,16.03,19.3
129,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,21.5,1017.5,459.0,16.03,19.3
130,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,21.5,1017.5,459.0,16.03,19.3
131,2018-07-11,5.36560849991,7.9755177189,6.4822544134,9.85837154941,3.49080073647e-06,0.0128826951477,0.0046265189012,0.0,2018-07-11,21.5,1017.5,459.0,16.03,19.3
132,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,19.3
133,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
134,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
135,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
136,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
137,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
138,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
139,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
140,2018-07-12,3.58540098125,6.58564024096,5.35195943943,7.92685382282,1.57804970513e-06,0.0128049606574,0.0046412468073,0.0,2018-07-12,21.5,1017.5,459.0,16.03,18.75
141,2018-06-26,0.0,0.0102228311189,0.479793700611,1.46456728787,0.0,0.00695767197612,0.00212618257501,0.0,2018-06-26,19.7,1022.8,0.0,15.425,16.05
142,2018-07-10,0.0,2.26759055705,0.475949909509,2.07775803159,4.2985266191e-07,0.012784476261,0.00419942094595,0.0,2018-07-10,17.3,1019.9,227.0,13.782,22.75
143,2018-07-10,0.0,2.26759055705,0.475949909509,2.07775803159,4.2985266191e-07,0.012784476261,0.00419942094595,0.0,2018-07-10,18.3,1019.8,722.0,13.836,22.75
144,2018-07-10,0.0,2.26759055705,0.475949909509,2.07775803159,4.2985266191e-07,0.012784476261,0.00419942094595,0.0,2018-07-10,19.7,1019.4,837.0,14.33,22.75
145,2018-07-10,0.0,2.26759055705,0.475949909509,2.07775803159,4.2985266191e-07,0.012784476261,0.00419942094595,0.0,2018-07-10,20.7,1019.0,965.0,14.65,22.75
146,2018-07-10,0.0,2.26759055705,0.475949909509,2.07775803159,4.2985266191e-07,0.012784476261,0.00419942094595,0.0,2018-07-10,20.7,1018.6,527.0,14.52,22.75
147,2018-07-10,0.0,2.26759055705,0.475949909509,2.07775803159,4.2985266191e-07,0.012784476261,0.00419942094595,0.0,2018-07-10,21.5,1018.7,1090.0,14.572,22.75
148,2018-07-10,0.0,2.26759055705,0.475949909509,2.07775803159,4.2985266191e-07,0.012784476261,0.00419942094595,0.0,2018-07-10,22.0,1018.5,884.0,14.714,22.75
